Row,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
"Iceland",179183,182711,186124,189338,192313,194990,197401,199669,201974,204426,207088,209929,212814,215563,218070,220291,222266,224150,226103,228262,230664,233269,236019,238808,241582,244331,247056,249756,252413,255043,257624,260151,262656,265138,267629,270150,272709,275296,277870,280435,282907,285329,287952,291104,294979,299720,305183,310856,316062,320328,323474,325652,327187,328594,330243,332206,334393
"India",459642165,469077190,478825608,488848135,499123324,509631500,520400576,531513824,543084336,555189792,567868018,581087256,594770134,608802600,623102897,637630087,652408776,667499806,682995354,698952844,715384993,732239504,749428958,766833410,784360008,801975244,819682102,837468930,855334678,873277798,891273209,909307016,927403860,945601831,963922588,982365243,1000900030,1019483581,1038058156,1056575549,1075000085,1093317189,1111523144,1129623456,1147609927,1165486291,1183209472,1200669765,1217726215,1234281170,1250287943,1265780247,1280842125,1295600772,1310152403,1324517249,1338676785
"Indonesia",90098394,92518377,95015297,97596733,100267062,103025426,105865571,108779924,111758563,114793178,117880144,121017314,124199687,127422211,130680727,133966941,137278058,140621730,144009845,147447836,150938232,154468229,158009246,161523347,164982451,168374287,171702763,174975954,178209150,181413402,184591903,187739786,190851175,193917462,196934260,199901228,202826446,205724592,208615169,211513823,214427417,217357793,220309469,223285676,226289470,229318262,232374245,235469762,238620563,241834215,245115987,248451722,251805307,255128076,258383256,261556381,264650963
"Iran (Islamic Republic of)",22480372,23071315,23680258,24307860,24954873,25624373,26317783,27032571,27764924,28513866,29281591,30075297,30905707,31786471,32729772,33733961,34803045,35960805,37237137,38650246,40199906,41869236,43636837,45472791,47347186,49260255,51193782,53077313,54822003,56366217,57679034,58780370,59723764,60590614,61442664,62294920,63136312,63971836,64800880,65623405,66449112,67284796,68122938,68951281,69762347,70554760,71336475,72120604,72924837,73762519,74634957,75539878,76481961,77465770,78492215,79563989,80673883
"Iraq",7475350,7674220,7888913,8122197,8375790,8651162,8947404,9260682,9585576,9917983,10255850,10599668,10950888,11312062,11684590,12068676,12462070,12860680,13259113,13653354,14044117,14432468,14815656,15190393,15555800,15909762,16257070,16612322,16994948,17419113,17889459,18402734,18955085,19539340,20149338,20783073,21439574,22114324,22802064,23497585,24208180,24931919,25644499,26313838,26922284,27448124,27911248,28385746,28973162,29741976,30725300,31890011,33157050,34411951,35572261,36610632,37552781
"Ireland",2788531,2792374,2801184,2812224,2823650,2834682,2846347,2860727,2880764,2908421,2944088,2986566,3034319,3085156,3137176,3189865,3242768,3294161,3342005,3384756,3422018,3453786,3479458,3498530,3510979,3516422,3515828,3512185,3509519,3510885,3517710,3529853,3546931,3567912,3592186,3619641,3651096,3687819,3731468,3783103,3842245,3907998,3980076,4058130,4141223,4230623,4324641,4415872,4494576,4554321,4591105,4608198,4615422,4626844,4652425,4695779,4753279
"Israel",2144641,2234199,2325148,2411787,2490317,2558712,2619105,2676968,2740068,2813749,2900020,2996482,3098791,3200530,3296935,3387049,3472118,3552298,3628308,3700919,3770688,3838113,3903955,3969172,4035068,4100538,4167127,4241784,4333587,4448353,4589302,4752824,4929415,5105577,5271367,5424249,5566553,5699273,5824941,5945950,6060676,6169313,6278374,6396514,6529479,6680637,6847141,7020836,7190034,7346446,7487100,7614952,7734841,7854213,7978490,8108985,8243848
"Italy",50052172,50442339,50856405,51273231,51677257,52062754,52433489,52794523,53154573,53518969,53888874,54258741,54619237,54957794,55265284,55537956,55777880,55988981,56177851,56349349,56505478,56644863,56765251,56863137,56936774,56983931,57007741,57018183,57028703,57048236,57088113,57145306,57197613,57213544,57174408,57065225,56903640,56742760,56655632,56692178,56875147,57182519,57564588,57948424,58281212,58542619,58747861,58922109,59105625,59325229,59589076,59879471,60166830,60409620,60578494,60663060,60673701
"Jamaica",1651073,1676501,1703651,1730738,1756511,1780518,1803319,1825879,1849662,1875642,1904276,1935100,1966974,1998309,2028016,2055365,2080831,2105907,2132785,2162846,2196921,2234057,2271736,2306366,2335510,2358161,2375393,2389411,2403464,2419906,2439334,2461049,2484581,2509043,2533711,2558637,2583916,2608873,2632675,2654701,2674702,2692845,2709437,2725015,2740003,2754407,2768227,2781876,2795837,2810460,2825929,2842132,2858712,2875139,2891021,2906236,2920848
"Japan",94560709,95458524,96389424,97379402,98447002,99596069,100822291,102124005,103496035,104929251,106427103,107976027,109528512,111022689,112413359,113679191,114827832,115879211,116867356,117816940,118732841,119605250,120427636,121189266,121883482,122509117,123072710,123584527,124058520,124505240,124929772,125331297,125707411,126053129,126365484,126644094,126892738,127117434,127326070,127524174,127713828,127893078,128058372,128204195,128326116,128422734,128494057,128538646,128555189,128542353,128498965,128423571,128314195,128168639,127985133,127763265,127502725
